Call Id,Agent,Date,Topic,Answered (Y/N),Resolved,Speed of answer in seconds,AvgTalkDuration,Satisfaction rating,AvgCallDuration(s),MonthName,Time
ID3766,Becky,7-Mar-21,Admin Support,Y,Y,104,,4,388,3,
ID3777,Greg,7-Mar-21,Admin Support,Y,Y,30,,4,275,3,
ID3813,Jim,8-Mar-21,Admin Support,Y,Y,40,,4,168,3,
ID3817,Stewart,8-Mar-21,Admin Support,Y,Y,68,,4,67,3,
ID3854,Dan,8-Mar-21,Admin Support,Y,Y,19,,4,307,3,
ID3869,Diane,9-Mar-21,Admin Support,Y,Y,52,,4,176,3,
ID3910,Becky,10-Mar-21,Admin Support,Y,Y,48,,4,91,3,
ID4072,Joe,12-Mar-21,Admin Support,Y,Y,39,,4,324,3,
ID4077,Greg,13-Mar-21,Admin Support,Y,Y,116,,4,56,3,
ID4122,Greg,14-Mar-21,Admin Support,Y,Y,90,,4,306,3,
ID4123,Becky,14-Mar-21,Admin Support,Y,Y,22,,4,261,3,
ID4191,Becky,15-Mar-21,Admin Support,Y,Y,14,,4,344,3,
ID4225,Dan,16-Mar-21,Admin Support,Y,Y,95,,4,240,3,
ID4261,Martha,16-Mar-21,Admin Support,Y,Y,91,,4,337,3,
ID4352,Martha,18-Mar-21,Admin Support,Y,Y,26,,4,408,3,
ID4400,Greg,19-Mar-21,Admin Support,Y,Y,112,,4,249,3,
ID4406,Diane,19-Mar-21,Admin Support,Y,Y,98,,4,407,3,
ID4451,Greg,20-Mar-21,Admin Support,Y,Y,21,,4,192,3,
ID4531,Jim,21-Mar-21,Admin Support,Y,Y,105,,4,32,3,
ID4570,Joe,22-Mar-21,Admin Support,Y,Y,124,,4,327,3,
ID4579,Joe,22-Mar-21,Admin Support,Y,Y,67,,4,363,3,
ID4595,Becky,23-Mar-21,Admin Support,Y,Y,112,,4,280,3,
ID4609,Diane,23-Mar-21,Admin Support,Y,Y,26,,4,358,3,
ID4615,Diane,23-Mar-21,Admin Support,Y,Y,39,,4,115,3,
ID4625,Diane,23-Mar-21,Admin Support,Y,Y,58,,4,305,3,
ID4629,Joe,23-Mar-21,Admin Support,Y,Y,62,,4,45,3,
ID4634,Stewart,23-Mar-21,Admin Support,Y,Y,77,,4,42,3,
ID4653,Stewart,24-Mar-21,Admin Support,Y,Y,123,,4,355,3,
ID4698,Martha,25-Mar-21,Admin Support,Y,Y,97,,4,126,3,
ID4725,Greg,25-Mar-21,Admin Support,Y,Y,114,,4,173,3,
ID4733,Greg,25-Mar-21,Admin Support,Y,Y,70,,4,368,3,
ID4750,Jim,26-Mar-21,Admin Support,Y,Y,79,,4,226,3,
ID4759,Stewart,26-Mar-21,Admin Support,Y,Y,93,,4,253,3,
ID4771,Jim,26-Mar-21,Admin Support,Y,Y,76,,4,363,3,
ID4804,Becky,27-Mar-21,Admin Support,Y,Y,94,,4,80,3,
ID4809,Greg,27-Mar-21,Admin Support,Y,Y,104,,4,311,3,
ID4840,Dan,27-Mar-21,Admin Support,Y,Y,88,,4,111,3,
ID4844,Diane,27-Mar-21,Admin Support,Y,Y,61,,4,374,3,
ID4867,Joe,28-Mar-21,Admin Support,Y,Y,39,,4,369,3,
ID4897,Becky,29-Mar-21,Admin Support,Y,Y,77,,4,91,3,
ID4918,Becky,29-Mar-21,Admin Support,Y,Y,91,,4,30,3,
ID4957,Dan,30-Mar-21,Admin Support,Y,Y,114,,4,414,3,
ID4981,Becky,31-Mar-21,Admin Support,Y,Y,23,,4,287,3,
ID0029,Joe,1-Jan-21,Technical Support,Y,Y,106,,4,129,1,
ID0071,Joe,2-Jan-21,Technical Support,Y,Y,120,,4,131,1,
ID0089,Joe,2-Jan-21,Technical Support,Y,Y,119,,4,212,1,
ID0121,Dan,3-Jan-21,Technical Support,Y,Y,103,,4,61,1,
ID0197,Dan,4-Jan-21,Technical Support,Y,Y,48,,4,312,1,
ID0225,Martha,4-Jan-21,Technical Support,Y,Y,77,,4,162,1,
ID0256,Joe,5-Jan-21,Technical Support,Y,Y,96,,4,346,1,
ID0259,Dan,5-Jan-21,Technical Support,Y,Y,117,,4,183,1,
ID0275,Diane,5-Jan-21,Technical Support,Y,Y,60,,4,247,1,
ID0285,Martha,5-Jan-21,Technical Support,Y,Y,31,,4,145,1,
ID0289,Stewart,6-Jan-21,Technical Support,Y,Y,55,,4,356,1,
ID0294,Jim,6-Jan-21,Technical Support,Y,Y,54,,4,297,1,
ID0337,Martha,6-Jan-21,Technical Support,Y,Y,115,,4,154,1,
ID0372,Greg,7-Jan-21,Technical Support,Y,Y,23,,4,123,1,
ID0384,Stewart,7-Jan-21,Technical Support,Y,Y,84,,4,382,1,
ID0400,Jim,8-Jan-21,Technical Support,Y,Y,86,,4,37,1,
ID0423,Stewart,8-Jan-21,Technical Support,Y,Y,80,,4,163,1,
ID0437,Stewart,8-Jan-21,Technical Support,Y,Y,61,,4,126,1,
ID0474,Dan,9-Jan-21,Technical Support,Y,Y,43,,4,35,1,
ID0523,Dan,10-Jan-21,Technical Support,Y,Y,46,,4,392,1,
ID0536,Greg,10-Jan-21,Technical Support,Y,Y,74,,4,294,1,
ID0541,Becky,10-Jan-21,Technical Support,Y,Y,24,,4,269,1,
ID0558,Becky,10-Jan-21,Technical Support,Y,Y,103,,4,176,1,
ID0566,Joe,10-Jan-21,Technical Support,Y,Y,117,,4,171,1,
ID0598,Martha,11-Jan-21,Technical Support,Y,Y,50,,4,366,1,
ID0641,Greg,11-Jan-21,Technical Support,Y,Y,103,,4,385,1,
ID0663,Dan,12-Jan-21,Technical Support,Y,Y,94,,4,56,1,
ID0720,Jim,13-Jan-21,Technical Support,Y,Y,122,,4,288,1,
ID0759,Martha,14-Jan-21,Technical Support,Y,Y,57,,4,288,1,
ID0761,Joe,14-Jan-21,Technical Support,Y,Y,114,,4,37,1,
ID0764,Dan,14-Jan-21,Technical Support,Y,Y,25,,4,273,1,
ID0767,Stewart,14-Jan-21,Technical Support,Y,Y,31,,4,56,1,
ID0773,Martha,14-Jan-21,Technical Support,Y,Y,85,,4,124,1,
ID0776,Joe,14-Jan-21,Technical Support,Y,Y,102,,4,178,1,
ID0795,Joe,14-Jan-21,Technical Support,Y,Y,10,,4,417,1,
ID0810,Jim,14-Jan-21,Technical Support,Y,Y,108,,4,384,1,
ID0829,Dan,15-Jan-21,Technical Support,Y,Y,111,,4,40,1,
ID0848,Stewart,15-Jan-21,Technical Support,Y,Y,117,,4,41,1,
ID0886,Joe,16-Jan-21,Technical Support,Y,Y,30,,4,409,1,
ID0892,Stewart,16-Jan-21,Technical Support,Y,Y,45,,4,108,1,
ID0905,Joe,16-Jan-21,Technical Support,Y,Y,114,,4,322,1,
ID0933,Joe,17-Jan-21,Technical Support,Y,Y,40,,4,181,1,
ID0955,Stewart,17-Jan-21,Technical Support,Y,Y,47,,4,248,1,
ID0958,Martha,17-Jan-21,Technical Support,Y,Y,44,,4,247,1,
ID1025,Martha,18-Jan-21,Technical Support,Y,Y,45,,4,325,1,
ID1027,Greg,18-Jan-21,Technical Support,Y,Y,105,,4,294,1,
ID1082,Joe,19-Jan-21,Technical Support,Y,Y,63,,4,260,1,
ID1092,Jim,19-Jan-21,Technical Support,Y,Y,56,,4,398,1,
ID1111,Martha,20-Jan-21,Technical Support,Y,Y,93,,4,330,1,
ID1169,Dan,21-Jan-21,Technical Support,Y,Y,125,,4,277,1,
ID1171,Jim,21-Jan-21,Technical Support,Y,Y,44,,4,76,1,
ID1240,Dan,23-Jan-21,Technical Support,Y,Y,118,,4,169,1,
ID1309,Becky,24-Jan-21,Technical Support,Y,Y,41,,4,234,1,
ID1338,Jim,24-Jan-21,Technical Support,Y,Y,10,,4,373,1,
ID1433,Dan,26-Jan-21,Technical Support,Y,Y,103,,4,171,1,
ID1525,Stewart,28-Jan-21,Technical Support,Y,Y,87,,4,94,1,
ID1539,Diane,28-Jan-21,Technical Support,Y,Y,101,,4,285,1,
ID1550,Stewart,28-Jan-21,Technical Support,Y,Y,24,,4,136,1,
ID1569,Martha,28-Jan-21,Technical Support,Y,Y,84,,4,257,1,
ID1582,Dan,29-Jan-21,Technical Support,Y,Y,23,,4,375,1,
ID1587,Diane,29-Jan-21,Technical Support,Y,Y,59,,4,295,1,
ID1651,Jim,30-Jan-21,Technical Support,Y,Y,118,,4,133,1,
ID1741,Dan,31-Jan-21,Technical Support,Y,Y,28,,4,371,1,
ID1779,Martha,1-Feb-21,Technical Support,Y,Y,47,,4,85,2,
ID1826,Dan,1-Feb-21,Technical Support,Y,Y,31,,4,211,2,
ID1839,Becky,1-Feb-21,Technical Support,Y,Y,125,,4,144,2,
ID1931,Joe,3-Feb-21,Technical Support,Y,Y,58,,4,63,2,
ID1933,Stewart,3-Feb-21,Technical Support,Y,Y,113,,4,410,2,
ID1940,Greg,3-Feb-21,Technical Support,Y,Y,81,,4,352,2,
ID1985,Martha,4-Feb-21,Technical Support,Y,Y,112,,4,198,2,
ID2007,Martha,4-Feb-21,Technical Support,Y,Y,113,,4,280,2,
ID2057,Joe,5-Feb-21,Technical Support,Y,Y,109,,4,312,2,
ID2089,Jim,5-Feb-21,Technical Support,Y,Y,30,,4,35,2,
ID2101,Jim,6-Feb-21,Technical Support,Y,Y,92,,4,235,2,
ID2105,Joe,6-Feb-21,Technical Support,Y,Y,27,,4,38,2,
ID2129,Dan,6-Feb-21,Technical Support,Y,Y,96,,4,350,2,
ID2135,Becky,6-Feb-21,Technical Support,Y,Y,44,,4,395,2,
ID2171,Greg,7-Feb-21,Technical Support,Y,Y,51,,4,74,2,
ID2195,Becky,7-Feb-21,Technical Support,Y,Y,18,,4,257,2,
ID2223,Martha,8-Feb-21,Technical Support,Y,Y,109,,4,355,2,
ID2248,Joe,9-Feb-21,Technical Support,Y,Y,31,,4,207,2,
ID2313,Stewart,10-Feb-21,Technical Support,Y,Y,26,,4,99,2,
ID2405,Becky,11-Feb-21,Technical Support,Y,Y,16,,4,312,2,
ID2418,Jim,11-Feb-21,Technical Support,Y,Y,120,,4,357,2,
ID2424,Dan,11-Feb-21,Technical Support,Y,Y,17,,4,81,2,
ID2453,Dan,12-Feb-21,Technical Support,Y,Y,110,,4,271,2,
ID2461,Stewart,12-Feb-21,Technical Support,Y,Y,91,,4,186,2,
ID2472,Jim,12-Feb-21,Technical Support,Y,Y,38,,4,306,2,
ID2545,Becky,14-Feb-21,Technical Support,Y,Y,84,,4,360,2,
ID2549,Jim,14-Feb-21,Technical Support,Y,Y,42,,4,36,2,
ID2557,Becky,14-Feb-21,Technical Support,Y,Y,102,,4,353,2,
ID2563,Stewart,14-Feb-21,Technical Support,Y,Y,63,,4,374,2,
ID2567,Joe,14-Feb-21,Technical Support,Y,Y,125,,4,364,2,
ID2571,Dan,14-Feb-21,Technical Support,Y,Y,24,,4,121,2,
ID2583,Diane,14-Feb-21,Technical Support,Y,Y,80,,4,260,2,
ID2641,Joe,15-Feb-21,Technical Support,Y,Y,25,,4,47,2,
ID2685,Greg,16-Feb-21,Technical Support,Y,Y,105,,4,95,2,
ID2689,Becky,16-Feb-21,Technical Support,Y,Y,98,,4,302,2,
ID2738,Greg,17-Feb-21,Technical Support,Y,Y,107,,4,233,2,
ID2743,Becky,17-Feb-21,Technical Support,Y,Y,79,,4,231,2,
ID2895,Becky,20-Feb-21,Technical Support,Y,Y,117,,4,114,2,
ID2923,Dan,20-Feb-21,Technical Support,Y,Y,16,,4,260,2,
ID2954,Diane,21-Feb-21,Technical Support,Y,Y,48,,4,147,2,
ID2956,Greg,21-Feb-21,Technical Support,Y,Y,97,,4,190,2,
ID2983,Jim,21-Feb-21,Technical Support,Y,Y,21,,4,82,2,
ID3008,Greg,22-Feb-21,Technical Support,Y,Y,120,,4,293,2,
ID3020,Dan,22-Feb-21,Technical Support,Y,Y,118,,4,131,2,
ID3024,Stewart,22-Feb-21,Technical Support,Y,Y,69,,4,35,2,
ID3039,Martha,22-Feb-21,Technical Support,Y,Y,94,,4,302,2,
ID3053,Martha,23-Feb-21,Technical Support,Y,Y,104,,4,343,2,
ID3100,Diane,23-Feb-21,Technical Support,Y,Y,34,,4,286,2,
ID3108,Diane,24-Feb-21,Technical Support,Y,Y,103,,4,206,2,
ID3110,Becky,24-Feb-21,Technical Support,Y,Y,51,,4,71,2,
ID3118,Greg,24-Feb-21,Technical Support,Y,Y,106,,4,343,2,
ID3128,Greg,24-Feb-21,Technical Support,Y,Y,59,,4,42,2,
ID3130,Joe,24-Feb-21,Technical Support,Y,Y,110,,4,350,2,
ID3131,Jim,24-Feb-21,Technical Support,Y,Y,23,,4,140,2,
ID3138,Jim,24-Feb-21,Technical Support,Y,Y,108,,4,259,2,
ID3154,Stewart,25-Feb-21,Technical Support,Y,Y,55,,4,243,2,
ID3157,Stewart,25-Feb-21,Technical Support,Y,Y,33,,4,157,2,
ID3187,Dan,25-Feb-21,Technical Support,Y,Y,91,,4,98,2,
ID3195,Martha,25-Feb-21,Technical Support,Y,Y,57,,4,251,2,
ID3199,Jim,25-Feb-21,Technical Support,Y,Y,94,,4,71,2,
ID3216,Joe,25-Feb-21,Technical Support,Y,Y,24,,4,112,2,
ID3250,Greg,26-Feb-21,Technical Support,Y,Y,114,,4,306,2,
ID3270,Dan,26-Feb-21,Technical Support,Y,Y,121,,4,266,2,
ID3322,Joe,27-Feb-21,Technical Support,Y,Y,21,,4,46,2,
ID3324,Dan,27-Feb-21,Technical Support,Y,Y,87,,4,170,2,
ID3353,Diane,28-Feb-21,Technical Support,Y,Y,21,,4,133,2,
ID3381,Stewart,28-Feb-21,Technical Support,Y,Y,50,,4,312,2,
ID3388,Joe,28-Feb-21,Technical Support,Y,Y,79,,4,379,2,
ID3403,Jim,1-Mar-21,Technical Support,Y,Y,60,,4,287,3,
ID3439,Diane,1-Mar-21,Technical Support,Y,Y,104,,4,137,3,
ID3458,Diane,2-Mar-21,Technical Support,Y,Y,72,,4,137,3,
ID3466,Diane,2-Mar-21,Technical Support,Y,Y,42,,4,49,3,
ID3489,Martha,2-Mar-21,Technical Support,Y,Y,31,,4,30,3,
ID3534,Stewart,3-Mar-21,Technical Support,Y,Y,84,,4,101,3,
ID3546,Martha,3-Mar-21,Technical Support,Y,Y,51,,4,386,3,
ID3563,Greg,3-Mar-21,Technical Support,Y,Y,34,,4,396,3,
ID3593,Greg,4-Mar-21,Technical Support,Y,Y,113,,4,212,3,
ID3602,Greg,4-Mar-21,Technical Support,Y,Y,111,,4,281,3,
ID3611,Jim,4-Mar-21,Technical Support,Y,Y,15,,4,276,3,
ID3612,Jim,4-Mar-21,Technical Support,Y,Y,15,,4,134,3,
ID3619,Greg,4-Mar-21,Technical Support,Y,Y,81,,4,173,3,
ID3623,Diane,4-Mar-21,Technical Support,Y,Y,62,,4,243,3,
ID3639,Diane,5-Mar-21,Technical Support,Y,Y,18,,4,255,3,
ID3647,Jim,5-Mar-21,Technical Support,Y,Y,51,,4,262,3,
ID3650,Stewart,5-Mar-21,Technical Support,Y,Y,56,,4,259,3,
ID3678,Joe,5-Mar-21,Technical Support,Y,Y,68,,4,270,3,
ID3679,Martha,5-Mar-21,Technical Support,Y,Y,103,,4,340,3,
ID3691,Martha,6-Mar-21,Technical Support,Y,Y,73,,4,80,3,
ID3705,Dan,6-Mar-21,Technical Support,Y,Y,116,,4,52,3,
ID3715,Joe,6-Mar-21,Technical Support,Y,Y,118,,4,336,3,
ID3736,Diane,6-Mar-21,Technical Support,Y,Y,74,,4,84,3,
ID3742,Greg,6-Mar-21,Technical Support,Y,Y,119,,4,379,3,
ID3824,Joe,8-Mar-21,Technical Support,Y,Y,51,,4,181,3,
ID3865,Martha,9-Mar-21,Technical Support,Y,Y,51,,4,86,3,
ID3868,Martha,9-Mar-21,Technical Support,Y,Y,113,,4,401,3,
ID3957,Jim,11-Mar-21,Technical Support,Y,Y,54,,4,252,3,
ID3958,Dan,11-Mar-21,Technical Support,Y,Y,87,,4,381,3,
ID3994,Stewart,11-Mar-21,Technical Support,Y,Y,53,,4,34,3,
ID4005,Martha,11-Mar-21,Technical Support,Y,Y,79,,4,61,3,
ID4025,Stewart,12-Mar-21,Technical Support,Y,Y,54,,4,155,3,
ID4030,Stewart,12-Mar-21,Technical Support,Y,Y,35,,4,131,3,
ID4039,Jim,12-Mar-21,Technical Support,Y,Y,64,,4,350,3,
ID4044,Joe,12-Mar-21,Technical Support,Y,Y,123,,4,315,3,
ID4046,Dan,12-Mar-21,Technical Support,Y,Y,46,,4,229,3,
ID4055,Joe,12-Mar-21,Technical Support,Y,Y,117,,4,46,3,
ID4076,Martha,13-Mar-21,Technical Support,Y,Y,73,,4,90,3,
ID4096,Becky,13-Mar-21,Technical Support,Y,Y,71,,4,34,3,
ID4163,Jim,14-Mar-21,Technical Support,Y,Y,21,,4,325,3,
ID4175,Martha,15-Mar-21,Technical Support,Y,Y,106,,4,46,3,
ID4180,Jim,15-Mar-21,Technical Support,Y,Y,31,,4,173,3,
ID4214,Dan,15-Mar-21,Technical Support,Y,Y,51,,4,362,3,
ID4221,Joe,16-Mar-21,Technical Support,Y,Y,125,,4,75,3,
ID4237,Stewart,16-Mar-21,Technical Support,Y,Y,56,,4,336,3,
ID4239,Diane,16-Mar-21,Technical Support,Y,Y,11,,4,186,3,
ID4266,Jim,16-Mar-21,Technical Support,Y,Y,28,,4,305,3,
ID4305,Jim,17-Mar-21,Technical Support,Y,Y,26,,4,195,3,
ID4340,Martha,18-Mar-21,Technical Support,Y,Y,80,,4,343,3,
ID4359,Joe,18-Mar-21,Technical Support,Y,Y,108,,4,315,3,
ID4364,Joe,18-Mar-21,Technical Support,Y,Y,116,,4,199,3,
ID4372,Stewart,18-Mar-21,Technical Support,Y,Y,45,,4,375,3,
ID4481,Diane,21-Mar-21,Technical Support,Y,Y,47,,4,170,3,
ID4495,Becky,21-Mar-21,Technical Support,Y,Y,84,,4,120,3,
ID4516,Greg,21-Mar-21,Technical Support,Y,Y,49,,4,32,3,
ID4528,Joe,21-Mar-21,Technical Support,Y,Y,23,,4,381,3,
ID4532,Greg,21-Mar-21,Technical Support,Y,Y,29,,4,131,3,
ID4566,Joe,22-Mar-21,Technical Support,Y,Y,50,,4,211,3,
ID4574,Greg,22-Mar-21,Technical Support,Y,Y,32,,4,300,3,
ID4584,Becky,22-Mar-21,Technical Support,Y,Y,36,,4,131,3,
ID4592,Jim,22-Mar-21,Technical Support,Y,Y,80,,4,68,3,
ID4612,Becky,23-Mar-21,Technical Support,Y,Y,43,,4,92,3,
ID4623,Dan,23-Mar-21,Technical Support,Y,Y,93,,4,36,3,
ID4670,Stewart,24-Mar-21,Technical Support,Y,Y,47,,4,270,3,
ID4703,Stewart,25-Mar-21,Technical Support,Y,Y,51,,4,344,3,
ID4739,Martha,26-Mar-21,Technical Support,Y,Y,15,,4,338,3,
ID4754,Greg,26-Mar-21,Technical Support,Y,Y,48,,4,344,3,
ID4793,Greg,27-Mar-21,Technical Support,Y,Y,19,,4,65,3,
ID4813,Stewart,27-Mar-21,Technical Support,Y,Y,93,,4,58,3,
ID4848,Becky,27-Mar-21,Technical Support,Y,Y,55,,4,254,3,
ID4922,Jim,29-Mar-21,Technical Support,Y,Y,100,,4,328,3,
ID4969,Greg,30-Mar-21,Technical Support,Y,Y,105,,4,293,3,
ID4976,Martha,31-Mar-21,Technical Support,Y,Y,87,,4,417,3,
ID0028,Martha,1-Jan-21,Contract related,Y,Y,51,,4,154,1,
ID0069,Diane,2-Jan-21,Contract related,Y,Y,69,,4,285,1,
ID0084,Dan,2-Jan-21,Contract related,Y,Y,68,,4,359,1,
ID0097,Greg,2-Jan-21,Contract related,Y,Y,19,,4,123,1,
ID0122,Martha,3-Jan-21,Contract related,Y,Y,69,,4,225,1,
ID0142,Jim,3-Jan-21,Contract related,Y,Y,20,,4,164,1,
ID0261,Diane,5-Jan-21,Contract related,Y,Y,47,,4,362,1,
ID0280,Dan,5-Jan-21,Contract related,Y,Y,16,,4,213,1,
ID0293,Stewart,6-Jan-21,Contract related,Y,Y,71,,4,159,1,
ID0324,Greg,6-Jan-21,Contract related,Y,Y,54,,4,375,1,
ID0334,Diane,6-Jan-21,Contract related,Y,Y,11,,4,34,1,
ID0342,Jim,6-Jan-21,Contract related,Y,Y,42,,4,77,1,
ID0352,Becky,7-Jan-21,Contract related,Y,Y,85,,4,209,1,
ID0368,Becky,7-Jan-21,Contract related,Y,Y,122,,4,100,1,
ID0390,Joe,7-Jan-21,Contract related,Y,Y,86,,4,42,1,
ID0410,Stewart,8-Jan-21,Contract related,Y,Y,15,,4,370,1,
ID0433,Joe,8-Jan-21,Contract related,Y,Y,104,,4,235,1,
ID0447,Jim,9-Jan-21,Contract related,Y,Y,107,,4,322,1,
ID0466,Dan,9-Jan-21,Contract related,Y,Y,25,,4,100,1,
ID0490,Joe,9-Jan-21,Contract related,Y,Y,21,,4,98,1,
ID0526,Jim,10-Jan-21,Contract related,Y,Y,84,,4,257,1,
ID0539,Becky,10-Jan-21,Contract related,Y,Y,100,,4,41,1,
ID0562,Joe,10-Jan-21,Contract related,Y,Y,64,,4,153,1,
ID0612,Martha,11-Jan-21,Contract related,Y,Y,64,,4,160,1,
ID0655,Stewart,11-Jan-21,Contract related,Y,Y,69,,4,32,1,
ID0661,Becky,11-Jan-21,Contract related,Y,Y,45,,4,80,1,
ID0668,Martha,12-Jan-21,Contract related,Y,Y,60,,4,260,1,
ID0678,Stewart,12-Jan-21,Contract related,Y,Y,76,,4,142,1,
ID0680,Greg,12-Jan-21,Contract related,Y,Y,79,,4,205,1,
ID0709,Joe,12-Jan-21,Contract related,Y,Y,124,,4,326,1,
ID0805,Diane,14-Jan-21,Contract related,Y,Y,21,,4,100,1,
ID0809,Greg,14-Jan-21,Contract related,Y,Y,100,,4,359,1,
ID0818,Greg,15-Jan-21,Contract related,Y,Y,80,,4,242,1,
ID0869,Diane,16-Jan-21,Contract related,Y,Y,23,,4,61,1,
ID0904,Becky,16-Jan-21,Contract related,Y,Y,33,,4,302,1,
ID0911,Stewart,16-Jan-21,Contract related,Y,Y,36,,4,238,1,
ID0920,Martha,17-Jan-21,Contract related,Y,Y,116,,4,378,1,
ID0939,Joe,17-Jan-21,Contract related,Y,Y,120,,4,140,1,
ID1079,Jim,19-Jan-21,Contract related,Y,Y,20,,4,147,1,
ID1083,Greg,19-Jan-21,Contract related,Y,Y,90,,4,392,1,
ID1084,Dan,19-Jan-21,Contract related,Y,Y,43,,4,240,1,
ID1090,Diane,19-Jan-21,Contract related,Y,Y,48,,4,395,1,
ID1128,Becky,20-Jan-21,Contract related,Y,Y,108,,4,140,1,
ID1188,Becky,22-Jan-21,Contract related,Y,Y,98,,4,413,1,
ID1358,Stewart,25-Jan-21,Contract related,Y,Y,75,,4,103,1,
ID1359,Joe,25-Jan-21,Contract related,Y,Y,72,,4,331,1,
ID1389,Dan,25-Jan-21,Contract related,Y,Y,78,,4,310,1,
ID1403,Becky,26-Jan-21,Contract related,Y,Y,86,,4,62,1,
ID1404,Martha,26-Jan-21,Contract related,Y,Y,63,,4,145,1,
ID1424,Diane,26-Jan-21,Contract related,Y,Y,78,,4,395,1,
ID1438,Greg,26-Jan-21,Contract related,Y,Y,56,,4,224,1,
ID1446,Greg,26-Jan-21,Contract related,Y,Y,65,,4,149,1,
ID1447,Dan,26-Jan-21,Contract related,Y,Y,24,,4,209,1,
ID1451,Diane,26-Jan-21,Contract related,Y,Y,94,,4,46,1,
ID1468,Joe,27-Jan-21,Contract related,Y,Y,20,,4,263,1,
ID1470,Martha,27-Jan-21,Contract related,Y,Y,36,,4,261,1,
ID1472,Stewart,27-Jan-21,Contract related,Y,Y,40,,4,246,1,
ID1473,Jim,27-Jan-21,Contract related,Y,Y,97,,4,397,1,
ID1474,Martha,27-Jan-21,Contract related,Y,Y,75,,4,170,1,
ID1491,Joe,27-Jan-21,Contract related,Y,Y,50,,4,105,1,
ID1509,Martha,27-Jan-21,Contract related,Y,Y,100,,4,163,1,
ID1517,Jim,27-Jan-21,Contract related,Y,Y,93,,4,56,1,
ID1565,Dan,28-Jan-21,Contract related,Y,Y,94,,4,103,1,
ID1570,Greg,28-Jan-21,Contract related,Y,Y,121,,4,117,1,
ID1601,Martha,29-Jan-21,Contract related,Y,Y,68,,4,45,1,
ID1607,Becky,29-Jan-21,Contract related,Y,Y,14,,4,130,1,
ID1613,Becky,29-Jan-21,Contract related,Y,Y,23,,4,45,1,
ID1628,Martha,29-Jan-21,Contract related,Y,Y,44,,4,157,1,
ID1633,Diane,30-Jan-21,Contract related,Y,Y,84,,4,102,1,
ID1649,Jim,30-Jan-21,Contract related,Y,Y,79,,4,274,1,
ID1657,Dan,30-Jan-21,Contract related,Y,Y,32,,4,125,1,
ID1673,Stewart,30-Jan-21,Contract related,Y,Y,85,,4,184,1,
ID1716,Joe,31-Jan-21,Contract related,Y,Y,119,,4,162,1,
ID1758,Dan,31-Jan-21,Contract related,Y,Y,20,,4,79,1,
ID1761,Stewart,31-Jan-21,Contract related,Y,Y,103,,4,374,1,
ID1840,Jim,1-Feb-21,Contract related,Y,Y,54,,4,309,2,
ID1848,Jim,2-Feb-21,Contract related,Y,Y,39,,4,419,2,
ID1868,Becky,2-Feb-21,Contract related,Y,Y,48,,4,78,2,
ID1893,Greg,3-Feb-21,Contract related,Y,Y,81,,4,117,2,
ID1901,Dan,3-Feb-21,Contract related,Y,Y,20,,4,418,2,
ID1930,Greg,3-Feb-21,Contract related,Y,Y,30,,4,305,2,
ID1957,Stewart,4-Feb-21,Contract related,Y,Y,102,,4,322,2,
ID1966,Martha,4-Feb-21,Contract related,Y,Y,105,,4,123,2,
ID1989,Jim,4-Feb-21,Contract related,Y,Y,24,,4,409,2,
ID1992,Martha,4-Feb-21,Contract related,Y,Y,125,,4,204,2,
ID1997,Becky,4-Feb-21,Contract related,Y,Y,125,,4,268,2,
ID2020,Greg,4-Feb-21,Contract related,Y,Y,40,,4,253,2,
ID2052,Jim,5-Feb-21,Contract related,Y,Y,69,,4,143,2,
ID2140,Greg,6-Feb-21,Contract related,Y,Y,113,,4,377,2,
ID2162,Martha,7-Feb-21,Contract related,Y,Y,124,,4,294,2,
ID2167,Becky,7-Feb-21,Contract related,Y,Y,30,,4,118,2,
ID2172,Becky,7-Feb-21,Contract related,Y,Y,99,,4,246,2,
ID2194,Joe,7-Feb-21,Contract related,Y,Y,109,,4,220,2,
ID2206,Becky,8-Feb-21,Contract related,Y,Y,17,,4,349,2,
ID2236,Jim,8-Feb-21,Contract related,Y,Y,30,,4,252,2,
ID2241,Martha,8-Feb-21,Contract related,Y,Y,59,,4,227,2,
ID2350,Martha,10-Feb-21,Contract related,Y,Y,122,,4,275,2,
ID2358,Stewart,10-Feb-21,Contract related,Y,Y,51,,4,291,2,
ID2373,Stewart,11-Feb-21,Contract related,Y,Y,45,,4,64,2,
ID2403,Martha,11-Feb-21,Contract related,Y,Y,53,,4,138,2,
ID2412,Jim,11-Feb-21,Contract related,Y,Y,92,,4,135,2,
ID2414,Martha,11-Feb-21,Contract related,Y,Y,16,,4,257,2,
ID2425,Greg,11-Feb-21,Contract related,Y,Y,24,,4,231,2,
ID2430,Joe,11-Feb-21,Contract related,Y,Y,99,,4,112,2,
ID2447,Joe,12-Feb-21,Contract related,Y,Y,79,,4,211,2,
ID2451,Martha,12-Feb-21,Contract related,Y,Y,79,,4,285,2,
ID2469,Joe,12-Feb-21,Contract related,Y,Y,77,,4,140,2,
ID2508,Martha,13-Feb-21,Contract related,Y,Y,34,,4,269,2,
ID2534,Dan,13-Feb-21,Contract related,Y,Y,32,,4,213,2,
ID2564,Greg,14-Feb-21,Contract related,Y,Y,43,,4,413,2,
ID2594,Dan,14-Feb-21,Contract related,Y,Y,27,,4,245,2,
